TimeStamp	ClosePrice	TradeVolume	BuyVolume	Return	PriceTime
2021-01-08 08:00:00	115.763	1186458.72841	579107.361694	0.00535576997831777	2021-01-08 08:00:00
2021-01-08 09:00:00	116.383	1466007.762895	864763.835759	0.0062208398133747345	2021-01-08 09:00:00
2021-01-08 10:00:00	117.107	1430438.075354	635537.894652	-0.025276029613942708	2021-01-08 10:00:00
2021-01-08 11:00:00	114.147	1257953.843422	552157.685841	-0.003784593550421822	2021-01-08 11:00:00
2021-01-08 12:00:00	113.715	1730996.089865	853765.380702	0.010253704436529842	2021-01-08 12:00:00
2021-01-08 13:00:00	114.881	1327313.754291	654388.655655	-0.01053263812118621	2021-01-08 13:00:00
2021-01-08 14:00:00	113.671	840489.143878	341430.930563	-0.035655532193787476	2021-01-08 14:00:00
2021-01-08 15:00:00	109.618	2376628.801687	1012401.035594	0.017314674597237678	2021-01-08 15:00:00
2021-01-08 16:00:00	111.516	1384584.7433	715234.480928	0.0011567846766382672	2021-01-08 16:00:00
2021-01-08 17:00:00	111.645	771610.867739	413289.886445	-0.03553226745487925	2021-01-08 17:00:00
2021-01-08 18:00:00	107.678	1056441.586349	494770.859041	-0.007039506677315677	2021-01-08 18:00:00
2021-01-08 19:00:00	106.92	601606.445542	351752.091395	-0.02613168724279835	2021-01-08 19:00:00
2021-01-08 20:00:00	104.126	1829536.390047	816534.273424	0.04267906190576798	2021-01-08 20:00:00
2021-01-08 21:00:00	108.57	1294078.201928	671218.314192	0.013742286082711663	2021-01-08 21:00:00
2021-01-08 22:00:00	110.062	939603.014968	512181.317751	0.0038069451763551587	2021-01-08 22:00:00
2021-01-08 23:00:00	110.481	753147.20559	425105.36916	-0.025035979037119405	2021-01-08 23:00:00
2021-01-09 00:00:00	107.715	1121472.589025	577823.228562	-0.0005384579677853996	2021-01-09 00:00:00
2021-01-09 01:00:00	107.657	1019819.018051	490509.24046	0.009790352694204696	2021-01-09 01:00:00
2021-01-09 02:00:00	108.711	1160614.395098	616321.637502	0.028837928084554543	2021-01-09 02:00:00
2021-01-09 03:00:00	111.846	1351689.908282	646233.086714	0.008466999266849129	2021-01-09 03:00:00
2021-01-09 04:00:00	112.793	1285836.202623	691268.958596	-0.027475109270965414	2021-01-09 04:00:00
2021-01-09 05:00:00	109.694	1077645.102442	526299.056274	-0.01967290827210244	2021-01-09 05:00:00
2021-01-09 06:00:00	107.536	1524494.034807	595254.723414	0.028111516143431103	2021-01-09 06:00:00
2021-01-09 07:00:00	110.559	930776.625688	448898.684188	0.015005562640761916	2021-01-09 07:00:00
2021-01-09 08:00:00	112.218	789782.510618	414612.673294	-0.0007218093354007804	2021-01-09 08:00:00
2021-01-09 09:00:00	112.137	699881.501016	401845.099984	0.00292499353469422	2021-01-09 09:00:00
2021-01-09 10:00:00	112.465	669572.205643	297026.141333	0.00913172987151567	2021-01-09 10:00:00
2021-01-09 11:00:00	113.492	953387.238111	535943.480979	-0.0017446163606246179	2021-01-09 11:00:00
2021-01-09 12:00:00	113.294	892166.287957	469587.648048	0.008438222677282115	2021-01-09 12:00:00
2021-01-09 13:00:00	114.25	698443.320313	313240.815039	0.015343544857768121	2021-01-09 13:00:00
2021-01-09 14:00:00	116.003	1851214.406869	1239114.293747	0.0016292682085807808	2021-01-09 14:00:00
2021-01-09 15:00:00	116.192	1086278.58487	529086.463776	-0.02193782704489111	2021-01-09 15:00:00
2021-01-09 16:00:00	113.643	1311450.712173	668620.340803	0.008051529790660261	2021-01-09 16:00:00
2021-01-09 17:00:00	114.558	693280.511181	399542.822285	0.008214179716824477	2021-01-09 17:00:00
2021-01-09 18:00:00	115.499	1058808.346751	535241.155829	-0.0010909185360911122	2021-01-09 18:00:00
2021-01-09 19:00:00	115.373	824598.25965	420169.730424	0.031437164674577245	2021-01-09 19:00:00
2021-01-09 20:00:00	119.0	1390166.983172	814749.884565	-0.004109243697479004	2021-01-09 20:00:00
2021-01-09 21:00:00	118.511	1420608.593135	765038.655122	-0.009619360228164453	2021-01-09 21:00:00
2021-01-09 22:00:00	117.371	825609.857574	356169.004864	0.0009201591534535591	2021-01-09 22:00:00
2021-01-09 23:00:00	117.479	1436059.85217	759568.701815	0.011253075017662706	2021-01-09 23:00:00
2021-01-10 00:00:00	118.801	1131652.669661	536421.00985	0.010648058518025971	2021-01-10 00:00:00
2021-01-10 01:00:00	120.066	1815864.740743	1092197.471875	0.006013359319041234	2021-01-10 01:00:00
2021-01-10 02:00:00	120.788	360479.27381	193062.180081	-0.020175845282643934	2021-01-10 02:00:00
2021-01-10 03:00:00	118.351	682665.993759	274373.225164	0.05951787479615711	2021-01-10 03:00:00
2021-01-10 04:00:00	125.395	3379579.35629	1961032.471618	0.03664420431436666	2021-01-10 04:00:00
2021-01-10 05:00:00	129.99	2625210.86656	1634146.125566	0.0	2021-01-10 05:00:00
2021-01-10 05:00:00	129.99	2625210.86656	1634146.125566	-0.001984768059081543	2021-01-10 05:00:00
2021-01-10 06:00:00	129.732	5766956.990272	3315816.622471	0.008286313322850125	2021-01-10 06:00:00
2021-01-10 07:00:00	130.807	2168873.4682	1166844.472483	-0.008157055815055658	2021-01-10 07:00:00
2021-01-10 08:00:00	129.74	1810483.900661	951582.079862	0.008686603977184904	2021-01-10 08:00:00
2021-01-10 09:00:00	130.867	1183962.58391	722487.686023	-0.008329066915265138	2021-01-10 09:00:00
2021-01-10 10:00:00	129.777	3266209.232637	1704114.335412	-0.08276505081794139	2021-01-10 10:00:00
2021-01-10 11:00:00	119.036	6207773.29377	3113320.508393	0.030747000907288546	2021-01-10 11:00:00
2021-01-10 12:00:00	122.696	3323468.091892	1602208.885775	0.018191302079937355	2021-01-10 12:00:00
