Dates,auto_BTCUSDT,auto_ETHUSDT,auto_SP500,auto_NSDQ,auto_GOLD,auto_TNX,macd_BTCUSDT,macd_ETHUSDT,macd_SP500,macd_NSDQ,macd_GOLD,macd_TNX,boll_BTCUSDT,boll_ETHUSDT,ETHUSDT,BTCUSDT,SP500,TNX,NSDQ,GOLD
728.0,1.0622703,0.79527426,1.0755033,1.0905805,1.0765953,1.1762773,0.6811151,0.58070993,1.0597438,1.0950876,1.1577897,1.3132341,0.49358284,0.22938679,0.1824370319945541,0.5480606393695368,1.1949247050227503,1.3007915020673144,1.27674012174523,1.1528507698040202
729.0,1.0531497,0.7886169,1.077288,1.0924273,1.078599,1.1674404,0.6811151,0.58070993,1.0628659,1.0983449,1.1616122,1.3132341,0.49358284,0.22469634,0.1787065956526017,0.5396251901871202,1.1984449790880995,1.2845231821171752,1.2805377177393016,1.1566568139433535
730.0,1.0522321,0.78604144,1.077288,1.0924273,1.078599,1.1674404,0.6811151,0.58070993,1.0628659,1.0983449,1.1616122,1.3132341,0.49358284,0.2228818,0.1772634403652038,0.5387765439975368,1.1984449790880995,1.2845231821171752,1.2805377177393016,1.1566568139433535
731.0,1.0445403,0.7833688,1.082379,1.1007273,1.0806025,1.181158,0.6811151,0.58070993,1.0717714,1.1129842,1.1654345,1.3132341,0.49358284,0.22099878,0.17576583540301652,0.5316624733803573,1.2084865130875297,1.3097767276852939,1.2976052971223746,1.1604628580826868
732.0,1.0302233,0.7779992,1.0780535,1.0957705,1.0905005,1.2185614,0.6811151,0.58070993,1.0642048,1.1042415,1.1843169,1.3132341,0.49358284,0.2172156,0.17275697670476303,0.5184209056435208,1.1999547547291542,1.3786352477376052,1.2874123588140067,1.1792646789625927
733.0,1.060948,0.79367065,1.0780535,1.0957705,1.0905005,1.2185614,0.6811151,0.58070993,1.0642048,1.1042415,1.1843169,1.3132341,0.5024839,0.22825697,0.18153845655260806,0.5468376814783652,1.1999547547291542,1.3786352477376052,1.2874123588140067,1.1792646789625927
734.0,1.072468,0.8005224,1.0780535,1.0957705,1.0905005,1.2185614,0.6811151,0.58070993,1.0642048,1.1042415,1.1843169,1.3132341,0.51227444,0.23308438,0.18537781301852876,0.557492420370101,1.1999547547291542,1.3786352477376052,1.2874123588140067,1.1792646789625927
735.0,1.0777016,0.80861324,1.080203,1.0992893,1.0973128,1.2090508,0.6811151,0.58070993,1.067965,1.1104476,1.1973128,1.3132341,0.5114275,0.23878482,0.18991151190355895,0.562332802281641,1.2041946423296135,1.3611264362513265,1.2946481115747306,1.1922052290363256
736.0,1.1064808,0.8185014,1.0784775,1.0990871,1.0995749,1.2025317,0.6811151,0.58070993,1.0649713,1.110094,1.2015939,1.3132341,0.5114275,0.2400002,0.1953710006807352,0.58873095297793,1.2008189973626247,1.3492063748599985,1.2942357111583163,1.1964680728091783
737.0,1.1394421,0.82091796,1.0814868,1.1033309,1.0937581,1.1840254,0.6811151,0.58070993,1.0701922,1.1175195,1.1905855,1.3132341,0.5114275,0.2400002,0.19670523584416483,0.6189650339709716,1.20670595410014,1.315368122438263,1.302892914357367,1.1855066471036988
738.0,1.1113441,0.80972284,1.085592,1.1085212,1.0914556,1.1902202,0.6811151,0.58070993,1.0773146,1.1266011,1.186228,1.3132341,0.5114275,0.2400002,0.19052416942328965,0.5931918163227721,1.2147368991122833,1.3266953396571024,1.313480971009951,1.1811677010322594
739.0,1.1002307,0.80242383,1.083819,1.1068023,1.0937985,1.2033403,0.68113774,0.58070993,1.0742388,1.1235934,1.1906619,1.3132341,0.5114275,0.2400002,0.18649420793402186,0.5829979396107057,1.2112686082043913,1.350684885617806,1.3099745221838044,1.1855827494022857
740.0,1.12791,0.81842744,1.083819,1.1068023,1.0937985,1.2033403,0.7108009,0.58070993,1.0742388,1.1235934,1.1906619,1.3132341,0.5114275,0.2400002,0.19533015823104577,0.6083871600599802,1.2112686082043913,1.350684885617806,1.3099745221838044,1.1855827494022857
741.0,1.1224501,0.8195617,1.083819,1.1068023,1.0937985,1.2033403,0.7049496,0.58070993,1.0742388,1.1235934,1.1906619,1.3132341,0.5114275,0.2400002,0.19595642297587645,0.6033789568806757,1.2112686082043913,1.350684885617806,1.3099745221838044,1.1855827494022857
742.0,1.1236241,0.81820554,1.0881386,1.1134534,1.0901226,1.1941465,0.7062077,0.58070993,1.0817329,1.135231,1.1837053,1.3132341,0.5114275,0.2400002,0.19520763088197754,0.604455758432336,1.2197186787439058,1.3338744107738667,1.3235424819466806,1.1786557676528993
743.0,1.1527934,0.8321117,1.0871866,1.11186,1.0876793,1.2062678,0.73722994,0.58070993,1.0800946,1.1324645,1.1791185,1.3132341,0.5114275,0.2400002,0.2027774029154612,0.6310082580880639,1.217871374831349,1.3558856056112591,1.3203171455368596,1.1740885146856994
744.0,1.1745654,0.86637694,1.0883603,1.1123797,1.0916291,1.2187959,0.760385,0.58070993,1.0821146,1.1333668,1.1865338,1.3132341,0.5114275,0.2400002,0.22142954307644444,0.6508270431611249,1.2201490340822954,1.3786352477376052,1.3213689826246184,1.181472203147606
745.0,1.1673892,0.85939884,1.0936209,1.1193194,1.0903668,1.2099826,0.75275284,0.5578515,1.091168,1.1454157,1.1841639,1.3132341,0.5114275,0.2400002,0.21763104983460263,0.644294575735528,1.2303574756761388,1.3626312466638741,1.335416519891003,1.1791124743654193
746.0,1.179384,0.8726297,1.0960697,1.1215622,1.0943575,1.1989475,0.76550955,0.5763128,1.0953823,1.1493096,1.1916558,1.3132341,0.5114275,0.2400002,0.2248332190464921,0.6552132626355142,1.2351093158708564,1.3425925259319738,1.3399564087603102,1.186572358046912
747.0,1.1908169,0.88961226,1.0960697,1.1215622,1.0943575,1.1989475,0.77766865,0.6000088,1.0953823,1.1493096,1.1916558,1.3132341,0.5114275,0.2400002,0.23407759384041013,0.6656204387588552,1.2351093158708564,1.3425925259319738,1.3399564087603102,1.186572358046912
748.0,1.2097912,0.9004171,1.0960697,1.1215622,1.0943575,1.1989475,0.79784834,0.61508495,1.0953823,1.1493096,1.1916558,1.3132341,0.5114275,0.2400002,0.23995915588835942,0.6828925934419279,1.2351093158708564,1.3425925259319738,1.3399564087603102,1.186572358046912
749.0,1.169646,0.87393034,1.0960697,1.1215622,1.0943575,1.1989475,0.7551531,0.5781275,1.0953823,1.1493096,1.1916558,1.3132341,0.5114275,0.2400002,0.22554118946509105,0.6463489935202567,1.2351093158708564,1.3425925259319738,1.3399564087603102,1.186572358046912
750.0,1.1701857,0.88061374,1.0943817,1.120284,1.0933802,1.22695,0.7557229,0.5873407,1.0924774,1.1470902,1.189821,1.3132341,0.5114275,0.2400002,0.22913547045848578,0.646836691081645,1.231833833573114,1.3934425410579485,1.3373688365632341,1.1847454382758322
751.0,1.1736236,0.8816011,1.0945667,1.1212046,1.0929288,1.22695,0.75935334,0.5887017,1.0927932,1.1486766,1.1889801,1.3132341,0.5114275,0.2400002,0.22966644307883766,0.6499440607911333,1.2321899272579935,1.3934425410579485,1.339218436403124,1.1839081271493788
752.0,1.1638438,0.8733734,1.095297,1.1225339,1.096746,1.2398235,0.74902576,0.57735974,1.09404,1.150967,1.1960896,1.3351213,0.5114275,0.2400002,0.2252416643177757,0.6411044787705914,1.2335958271471263,1.416666605447731,1.3418887953008931,1.1909873134959388
753.0,1.1410184,0.8570446,1.0895032,1.1163126,1.0994139,1.2673854,0.724922,0.5548503,1.0841476,1.1402475,1.2010587,1.3819816,0.5114275,0.2400002,0.21646018446993065,0.620473641210291,1.2224414551009515,1.4663889677796906,1.3293910696703743,1.195935170877072
754.0,1.1391249,0.85719645,1.0895032,1.1163126,1.0994139,1.2673854,0.72292244,0.5550596,1.0841476,1.1402475,1.2010587,1.3819816,0.5114275,0.2400002,0.21654186936930947,0.6187622211132044,1.2224414551009515,1.4663889677796906,1.3293910696703743,1.195935170877072
755.0,1.1449991,0.86269003,1.0895032,1.1163126,1.0994139,1.2673854,0.72912574,0.56263256,1.0841476,1.1402475,1.2010587,1.3819816,0.5114275,0.2400002,0.2194962576183841,0.6240716942359857,1.2224414551009515,1.4663889677796906,1.3293910696703743,1.195935170877072
756.0,1.1698556,0.8790948,1.0795149,1.1038373,1.1017536,1.305875,0.7553744,0.58524674,1.0670931,1.118752,1.2054163,1.4474212,0.5114275,0.2400002,0.22831857991591856,0.6465384068929864,1.203211581050527,1.5358254925344976,1.3043299744092929,1.2002741169485116
757.0,1.206567,0.89297926,1.0858488,1.1131713,1.0986097,1.2870878,0.7938702,0.6041617,1.0778213,1.1347108,1.1996062,1.415668,0.5114275,0.2400002,0.23569774692605513,0.6794876677766635,1.2153081704663578,1.5021328432292274,1.3229359369611329,1.1944888555199256
758.0,1.2258055,0.901561,1.0852971,1.1135637,1.0988579,1.3117847,0.81404376,0.6158527,1.076887,1.1353817,1.200065,1.4574097,0.5114275,0.2400002,0.24025868103567477,0.6967545791829824,1.214254651179429,1.5464241064692301,1.3237180900996652,1.1949456551534452
759.0,1.2205545,0.893799,1.0872899,1.1152655,1.1045251,1.3317093,0.80853754,0.6052785,1.0802623,1.1382914,1.2105381,1.4910854,0.5114275,0.2400002,0.2361334274219282,0.6920416744375184,1.2180605609218154,1.5821565217340199,1.3271103936263717,1.2053741789268182
760.0,1.2341557,0.9193649,1.0759972,1.1046699,1.1042769,1.3537647,0.82279974,0.6401071,1.0611354,1.1201758,1.2100796,1.5283625,0.5114275,0.2400002,0.24972089607752937,0.7042489694230305,1.1964937994236209,1.6217104678355958,1.3059898895696491,1.2049174722142981
761.0,1.233186,0.9195955,1.0759972,1.1046699,1.1042769,1.3537647,0.821783,0.64042115,1.0611354,1.1201758,1.2100796,1.5283625,0.5114275,0.2400002,0.2498434234265976,0.703378731128482,1.1964937994236209,1.6217104678355958,1.3059898895696491,1.2049174722142981
762.0,1.2194353,0.9120897,1.0759972,1.1046699,1.1042769,1.3537647,0.807364,0.630196,1.0611354,1.1201758,1.2100796,1.5283625,0.5114275,0.2400002,0.2458543251614087,0.6910372228227312,1.1964937994236209,1.6217104678355958,1.3059898895696491,1.2049174722142981
763.0,1.2293026,0.93978184,1.0805423,1.1134377,1.1019189,1.3537647,0.8177108,0.6679212,1.0688335,1.1351663,1.205722,1.5283625,0.5114275,0.2400002,0.2605718167319924,0.6998932629064167,1.2051738999630321,1.6217104678355958,1.323466942566587,1.2005785261428585
764.0,1.2207195,0.9311117,1.0900713,1.1274741,1.0907471,1.3066819,0.80876845,0.65623015,1.0848451,1.1589837,1.1852342,1.4492271,0.5114275,0.2400002,0.2560108826223728,0.69223931684182,1.2232279041242204,1.5377416941943733,1.3512351908146343,1.1801781853086324
765.0,1.2170601,0.935822,1.097335,1.130411,1.0938319,1.2826293,0.8049559,0.6625817,1.0970502,1.163967,1.1908914,1.4088,0.5114275,0.2400002,0.25848876870027443,0.6889761052954838,1.2369899469645005,1.4948453411337033,1.3570451726189816,1.1858111492190455
766.0,1.2502178,0.97896576,1.0995063,1.1349899,1.096875,1.2851784,0.83950144,0.72075737,1.1006987,1.1717365,1.1964719,1.4130846,0.5114275,0.2400002,0.2811844775756254,0.7185442537291532,1.241103770879977,1.4993916551930138,1.366103487138898,1.1913679179098722
767.0,1.2622663,1.0065808,1.0959684,1.1312644,1.098334,1.3203422,0.8520543,0.757994,1.094754,1.1654152,1.1991476,1.4721869,0.5114275,0.2400002,0.2957113641228621,0.7292884560305002,1.2344007510207808,1.5621038430847995,1.3587335195755357,1.1940321488074055
768.0,1.2567747,1.0068914,1.0959684,1.1312644,1.098334,1.3203422,0.84633285,0.75841284,1.094754,1.1654152,1.1991476,1.4721869,0.5114275,0.2400002,0.2958747546960092,0.7243913811890601,1.2344007510207808,1.5621038430847995,1.3587335195755357,1.1940321488074055
769.0,1.2850829,1.035904,1.0959684,1.1312644,1.098334,1.3203422,0.87582606,0.7975339,1.094754,1.1654152,1.1991476,1.4721869,0.5114275,0.2400002,0.31113682611204474,0.7496351371200618,1.2344007510207808,1.5621038430847995,1.3587335195755357,1.1940321488074055
770.0,1.2882473,1.0278292,1.1007417,1.139047,1.1008768,1.3378942,0.8791228,0.78664565,1.1027745,1.1786208,1.2038108,1.5016879,0.5114275,0.2400002,0.30688904514922993,0.7524568938930464,1.2434444619734146,1.5934066030939855,1.3741297553311533,1.198675504073192
771.0,1.2582082,1.0111741,1.1018584,1.1398137,1.0970542,1.313595,0.84801257,0.76438046,1.1046365,1.1799123,1.1968541,1.4610761,0.5114275,0.2400002,0.29820285742586367,0.7258290585456272,1.245543983818929,1.550314398414498,1.3756355255572232,1.1917485223238056
772.0,1.3027613,1.0769329,1.1061397,1.146137,1.0978104,1.2921423,0.89415437,0.8522896,1.1117754,1.1905645,1.1982303,1.4252216,0.5114275,0.2400002,0.3324982998239661,0.7653226570508855,1.2535934942444502,1.512269964339725,1.3880546456335485,1.1931187353823653
773.0,1.312582,1.1416997,1.1050526,1.1451204,1.1010449,1.298998,0.90432525,0.93887264,1.1099627,1.188852,1.2041166,1.4366797,0.5114275,0.2400002,0.3662763768268167,0.7740280985744769,1.2515495780760761,1.524427898027276,1.3860580088084213,1.1989800061885385
774.0,1.3023995,1.1357738,1.1062797,1.1465163,1.1042373,1.3146961,0.89377975,0.9309507,1.112009,1.1912035,1.2099266,1.4629163,0.5114275,0.2400002,0.36318585400357384,0.7650020161127351,1.2538568514254342,1.5522668906594057,1.388799586568234,1.2047651746961252
775.0,1.3035512,1.175819,1.1062797,1.1465163,1.1042373,1.3146961,0.89497244,0.9844849,1.112009,1.1912035,1.2099266,1.4629163,0.5114275,0.2400002,0.38407080476993277,0.7660228529673778,1.2538568514254342,1.5522668906594057,1.388799586568234,1.2047651746961252
776.0,1.2806854,1.1476254,1.1062797,1.1465163,1.1042373,1.3146961,0.8712913,0.9467945,1.112009,1.1912035,1.2099266,1.4629163,0.5114275,0.2400002,0.3693668996500596,0.7457537286797989,1.2538568514254342,1.5522668906594057,1.388799586568234,1.2047651746961252
777.0,1.2645184,1.0906641,1.1062797,1.1465163,1.1042373,1.3146961,0.8545478,0.8706462,1.112009,1.1912035,1.2099266,1.4629163,0.5114275,0.2400002,0.33965962658616616,0.7314226881391472,1.2538568514254342,1.5522668906594057,1.388799586568234,1.2047651746961252
778.0,1.2574443,1.14249,1.1043324,1.1466297,1.1115046,1.3326972,0.84726596,0.9393961,1.108762,1.1913944,1.2231519,1.4930019,0.5114275,0.2400002,0.36648058907526376,0.725190034191262,1.2501956613444003,1.5841901168248294,1.389022302305115,1.2179341245866178
779.0,1.2933998,1.1713494,1.1074853,1.1528094,1.1146787,1.3246864,0.8842771,0.97767967,1.1139796,1.2017308,1.2288854,1.4796886,0.5114275,0.2400002,0.381415920893784,0.7568685286950336,1.256078814436248,1.570063676018814,1.4010732027463721,1.2236431907956176
780.0,1.2444674,1.1204181,1.1049169,1.1479638,1.1185302,1.3509587,0.8339081,0.9101163,1.1097292,1.1936259,1.2358421,1.5233516,0.5114275,0.2400002,0.3550578741251489,0.7137567779365245,1.2512862208950921,1.616393382889327,1.3916239510287398,1.230570172545004
781.0,1.256035,1.1236801,1.0978638,1.1352019,1.1303804,1.3846074,0.8458153,0.91444373,1.0980569,1.17228,1.2572473,1.5792733,0.5114275,0.2400002,0.3567460841106833,0.7239483971266553,1.2381250635072982,1.6757306932985687,1.3667370702051431,1.2518840197252699
782.0,1.2524574,1.1253111,1.0978638,1.1352019,1.1303804,1.3846074,0.8421326,0.9166074,1.0980569,1.17228,1.2572473,1.5792733,0.5114275,0.2400002,0.3575901891034505,0.7207963139181834,1.2381250635072982,1.6757306932985687,1.3667370702051431,1.2518840197252699
783.0,1.2627139,1.1330982,1.0978638,1.1352019,1.1303804,1.3846074,0.8526903,0.9269373,1.0980569,1.17228,1.2572473,1.5792733,0.5114275,0.2400002,0.3616201298183288,0.7298328101101444,1.2381250635072982,1.6757306932985687,1.3667370702051431,1.2518840197252699
784.0,1.2598895,1.1394646,1.0756269,1.1091987,1.1421461,1.4494766,0.84978294,0.9353828,1.061257,1.1287862,1.2784996,1.6870815,0.5114275,0.2400002,0.36491490643879765,0.7273443655274653,1.1966310023566302,1.7901234658595955,1.3160285435721806,1.2730456623083621
785.0,1.2450492,1.1226927,1.0560558,1.0903476,1.1312768,1.4855282,0.83459985,0.9132921,1.0291222,1.0974894,1.2590055,1.7467,0.5114275,0.2400002,0.3562968171640997,0.7143489040932587,1.1603970209122627,1.8533833918121094,1.2795402355560377,1.2536348371977628
786.0,1.2101935,1.0625733,1.0536876,1.0914661,1.1283357,1.5016539,0.79893905,0.8341075,1.0252336,1.0993463,1.2537308,1.7733673,0.5114275,0.2400002,0.3254050299616555,0.683826187997251,1.156012413650451,1.881679322579664,1.2817052332135506,1.248382477701283
787.0,1.1735377,1.0091574,1.0261123,1.0609188,1.1283357,1.5107348,0.7614365,0.7637523,0.979956,1.0486314,1.2537308,1.7883843,0.5114275,0.2400002,0.2979578027277272,0.6517270661805664,1.1049591569961994,1.897613534066795,1.2225778287320164,1.248382477701283
788.0,1.1818687,1.0380911,1.0211954,1.0609845,1.0959837,1.6757818,0.76995987,0.8018614,0.97188276,1.0487404,1.1957074,2.0613232,0.5108696,0.2400002,0.3128250568719686,0.6590223575505479,1.0958561272837497,2.1872226874045078,1.2227047962140554,1.1906067090820056
789.0,1.1714131,1.0387269,1.0211954,1.0609845,1.0959837,1.6757818,0.7592628,0.8026989,0.97188276,1.0487404,1.1957074,2.0613232,0.50377214,0.2400002,0.31315179646948393,0.6498665768124388,1.0958561272837497,2.1872226874045078,1.2227047962140554,1.1906067090820056
790.0,1.1633768,1.021743,1.0211954,1.0609845,1.0959837,1.6757818,0.75104094,0.78032905,0.97188276,1.0487404,1.1957074,2.0613232,0.4983169,0.2400002,0.3044247870708177,0.6428292983527154,1.0958561272837497,2.1872226874045078,1.2227047962140554,1.1906067090820056
791.0,1.1618124,1.009025,1.0484462,1.0893567,1.1080039,1.7204629,0.74944043,0.76357776,0.97188276,1.0958441,1.2172656,2.1352124,0.49725497,0.2400002,0.29788972505344835,0.6414594194775061,1.1463084984855152,2.2656248966930463,1.2776220649135537,1.2120728537804444
792.0,1.1845012,1.0431017,1.0309012,1.0694392,1.1293888,1.820567,0.77249426,0.8080733,0.97188276,1.0630281,1.255336,2.30011,0.51255125,0.2400002,0.3152484725006914,0.6611916176608417,1.1140881782873777,2.440594001944999,1.2393626232401642,1.249980997655603
793.0,1.1779486,1.0283484,1.0565038,1.0942543,1.1289594,1.8459036,0.7591965,0.78880936,0.97188276,1.0630281,1.2545717,2.3418458,0.50813365,0.2400002,0.3077331501419971,0.6554929040623816,1.1611055857623385,2.4848789473908464,1.2870299232808398,1.2492197888277365
794.0,1.1847774,1.0292839,1.0350561,1.0734884,1.1398237,1.9472315,0.7591965,0.79003084,0.97188276,1.0630281,1.2739128,2.5087593,0.5127374,0.2400002,0.3082096730875596,0.6614317888654795,1.1217184726225358,2.661986993278014,1.247140670701891,1.2684784093411623
795.0,1.1988196,1.036714,1.0246394,1.0613803,1.1417131,2.4218173,0.7591965,0.79973257,0.97188276,1.0630281,1.2772764,3.2905257,0.52220446,0.2400002,0.3119945591043014,0.6736442543044572,1.1025888518043498,3.4915013179947088,1.2238822070683535,1.2718277467679753
796.0,1.2036521,1.0759757,1.0246394,1.0613803,1.1417131,2.4218173,0.7591965,0.8509984,0.97188276,1.0630281,1.2772764,3.2905257,0.52546245,0.2400002,0.3319945624282037,0.677847104739041,1.1025888518043498,3.4915013179947088,1.2238822070683535,1.2718277467679753
797.0,1.1742959,1.0432887,0.9790274,1.0149496,1.143302,3.2504706,0.7591965,0.80831754,0.97188276,1.0630281,1.280105,4.6555333,0.5056711,0.2400002,0.31534376462517016,0.6523162065824825,1.0188255102907633,4.939879723891826,1.1346929864263957,1.2746441822626822
798.0,1.1015961,0.9741732,1.0064317,1.0441903,1.136689,2.309654,0.7591965,0.7180702,0.97188276,1.0630281,1.2683321,3.1057637,0.45665827,0.2400002,0.2801361395600217,0.5890896440841893,1.0691517272445539,3.295454582185907,1.1908618813305607,1.262921547729336
799.0,1.1016332,0.955913,0.9777342,1.0148139,1.1290344,2.1436622,0.7591965,0.694444,0.97188276,1.0630281,1.254801,2.8330624,0.45668316,0.2400002,0.2709189999906931,0.589121722742662,1.0169039447246966,3.006097552912628,1.1348884550252538,1.2494481886444964
800.0,1.0982461,0.95602083,0.9246098,0.9586189,1.1065031,2.084758,0.7591965,0.6945836,0.97188276,1.0630281,1.2149721,2.7362912,0.45441654,0.2400002,0.2709734496654825,0.5861977948962672,0.9201834842444846,2.9034157668340197,1.0278154255177183,1.2097892272968445
801.0,1.0577495,0.8820629,0.97154856,1.0090337,1.0746739,1.906117,0.7591965,0.59889203,0.97188276,1.0630281,1.158707,2.4428089,0.4273166,0.2400002,0.23364193411892656,0.551238866138489,1.0056420744069166,2.5920084605548523,1.1238750364021066,1.1537641832290604
